,loss,acc,val_loss,val_acc
0,0.7490610556411053,0.768110454082489,0.6362669413479475,0.7972239255905151
1,0.29634718359002454,0.9062783122062683,0.5098385396771706,0.837356686592102
2,0.21316058749550604,0.9327648878097534,0.5402022446863927,0.824381411075592
3,0.14221846899020502,0.9554784297943115,0.5407073249180729,0.8461074233055115
4,0.19776134099466955,0.9379716515541077,0.27268742583692074,0.9173204302787781
5,0.09239097659377994,0.973060667514801,0.33052039608502615,0.9001206755638123
6,0.07120691605559962,0.9775128364562988,0.3362106207328347,0.904043436050415
7,0.12024021348327066,0.9622698426246643,0.20704644140250122,0.9360289573669434
8,0.06338464319503563,0.9803048372268677,0.23638955127591124,0.9315026998519897
9,0.03750852402524532,0.9892846345901489,0.20703184259876323,0.9447796940803528
10,0.03457354444410531,0.9906429052352905,0.2282145484798373,0.9417622089385986
11,0.0788905768315939,0.9745698571205139,0.4157586246728897,0.8862401843070984
12,0.04586966886232055,0.9850588440895081,0.3005158470298808,0.9136994481086731
13,0.03875742817880955,0.9872472286224365,0.30058651349435633,0.9155099391937256
14,0.02797448826706953,0.9913220405578613,0.22152972408870342,0.944176197052002
15,0.03812382272624577,0.9874736070632935,0.24221688102429303,0.9375377297401428
16,0.024500067600344528,0.9924539923667908,0.3106331149017653,0.9194326996803284
17,0.027501722216412734,0.9910202026367188,0.2687284213237805,0.940555214881897
18,0.06773499358810008,0.9790220260620117,0.2244803078971857,0.940253496170044
19,0.02292529846987286,0.9935858845710754,0.20482517233232592,0.953530490398407
20,0.021967703104989,0.9930576682090759,0.26241952091088305,0.9366324543952942
21,0.017862640908883294,0.9943404793739319,0.2295204183856885,0.9420639872550964
22,0.024798310591769398,0.9918503165245056,0.46157217555894303,0.9001206755638123
23,0.019704562741118956,0.9938122630119324,0.37257979844043104,0.9112854599952698
24,0.02194284658655101,0.9936613440513611,0.21434612101774503,0.9523234963417053
25,0.012649406852337002,0.9954723715782166,0.28582979578417367,0.9360289573669434
26,0.013284627688206579,0.9960760474205017,0.25597899288578235,0.940555214881897
27,0.05984911586501215,0.9810594916343689,0.22821290860604046,0.9456849694252014
28,0.01663133905264128,0.9943404793739319,0.20042339616842442,0.9526252150535583
29,0.017104062576614978,0.9950196146965027,0.2063630392154804,0.9499094486236572
30,0.033369896605660324,0.9892846345901489,0.1892405568371312,0.9580567479133606
31,0.014395061005080742,0.9956987500190735,0.2297650199207755,0.9487024545669556
32,0.012784260607703619,0.9956987500190735,0.19582881833174234,0.9562462568283081
33,0.011993478803922542,0.9957742094993591,0.19732429130418985,0.9589619636535645
34,0.013122061199773626,0.9960005879402161,0.2235032170645774,0.9547374844551086
