,loss,acc,val_loss,val_acc
0,1.1801545234414483,0.6189254522323608,1.2260574463468332,0.6149668097496033
1,0.44787200590904264,0.8663597702980042,0.40296540344850373,0.8762824535369873
2,0.269423781341201,0.9206157326698303,0.48593835790569967,0.8491249084472656
3,0.20283885462979265,0.9390280842781067,0.8466616135377151,0.7936028838157654
4,0.1808860165789755,0.9449894428253174,0.27517335414170074,0.9097766876220703
5,0.11607743424121397,0.9652128219604492,0.23252738123902908,0.9312009811401367
6,0.1439901277835577,0.9547992944717407,0.5590306069128789,0.8198551535606384
7,0.08989189957501015,0.9710232615470886,0.1727457953339371,0.9517199993133545
8,0.05824309155241514,0.9824177622795105,0.5888545567599627,0.9390464425086975
9,0.056577211266134464,0.9837760329246521,0.29787172586657107,0.9248642325401306
10,0.07562825913039797,0.9756263494491577,0.19530180061701685,0.9387447237968445
11,0.03574716466921192,0.9895110130310059,0.197610540552817,0.9423657059669495
12,0.034356916492111665,0.9907938241958618,0.2934513834770769,0.9176222085952759
13,0.04897856521691454,0.9839269518852234,0.8107922516333369,0.8470126986503601
14,0.0683287353767321,0.9788711071014404,0.40452809807342976,0.9097766876220703
15,0.04503191341251054,0.9857379794120789,0.23133739828503727,0.9541339874267578
16,0.019275320476902676,0.9939631819725037,0.2924489825963974,0.9188292026519775
17,0.03908178082528422,0.9875490665435791,0.3309400273988453,0.9173204302787781
18,0.02315618231436623,0.9932840466499329,0.20566512188536132,0.9547374844551086
19,0.02343291973472747,0.9929822087287903,0.3838275801032208,0.9055522084236145
20,0.01999501826573605,0.9940386414527893,0.2283860088646179,0.9511165022850037
21,0.04776459905660326,0.9843042492866516,8.040951806765337,0.26765239238739014
22,0.05693625367589243,0.9819650053977966,0.18870630133964228,0.9601689577102661
23,0.018405071585297184,0.9943404793739319,0.1885889172207009,0.9622812271118164
24,0.013277953510512319,0.996226966381073,0.2144427158961592,0.9496077299118042
25,0.014205735347329055,0.9956987500190735,0.2055428439105946,0.9553409814834595
26,0.01171215817126459,0.9961515069007874,0.26200967778948747,0.9426674842834473
27,0.021985878435917476,0.992831289768219,0.3227912327571315,0.9354254603385925
28,0.0186774530092062,0.9945668578147888,0.26176812778486724,0.94659024477005
29,0.013920787409074233,0.9957742094993591,0.28601025390134266,0.9450814723968506
30,0.009638851474870222,0.9969061017036438,0.2271280636284176,0.9607724547386169
31,0.024854345242932795,0.9923785328865051,0.2199597275133993,0.9577549695968628
32,0.022056140863049047,0.9920012354850769,0.33293140783979863,0.9348219633102417
33,0.011963906713438357,0.9961515069007874,0.34825826520458436,0.9194326996803284
34,0.019718898425586835,0.9940386414527893,0.3110521532423893,0.9414604902267456
35,0.009233193987663233,0.9975098371505737,0.2709261356011176,0.940253496170044
36,0.029878914696569933,0.9900392293930054,0.22807449268979185,0.9556427001953125
37,0.008707945206553921,0.9975852966308594,0.25982559898147883,0.9523234963417053
38,0.02034741727954115,0.9936613440513611,0.2291398778832165,0.9583584666252136
39,0.013656625064801713,0.9952459931373596,0.26070894167960784,0.9544357061386108
40,0.0053007524122947935,0.9984153509140015,0.22967720298598018,0.9550392031669617
41,0.00426786733316584,0.9988681077957153,0.2351950374124079,0.9580567479133606
42,0.008719293861708832,0.9969061017036438,0.32306842313209927,0.9327096939086914
43,0.017204525725192658,0.9947932362556458,0.45590676480116177,0.8995171785354614
44,0.008662100515307818,0.9965288043022156,0.24820485043164808,0.9553409814834595
45,0.004527023013174575,0.9987926483154297,0.2902549322808717,0.9493059515953064
46,0.014138670519539407,0.995170533657074,0.2500899287369276,0.9556427001953125
47,0.01084950024404928,0.9969815611839294,0.43620575111036974,0.903741717338562
48,0.021072655813054834,0.9933595061302185,0.31011691004096065,0.9339166879653931
49,0.009009220356099114,0.9971324801445007,0.2602238836264475,0.9544357061386108
50,0.0047037373476141574,0.9984908103942871,0.26802136529561094,0.9541339874267578
51,0.007585377225923199,0.9979625940322876,0.4219043883092057,0.9185274839401245
52,0.01870152601477589,0.9938122630119324,1.09871662594378,0.8038623929023743
